Geolocation,Commodity,Date,Area_Harvested_in_Hectares,Commodity_Type
region xii (soccsksargen),white corn,2020-01-01,10566.003333333332,corn
region xii (soccsksargen),white corn,2020-02-01,10566.003333333332,corn
region xii (soccsksargen),white corn,2020-03-01,10566.003333333332,corn
region xii (soccsksargen),white corn,2020-04-01,2827.83,corn
region xii (soccsksargen),white corn,2020-05-01,2827.83,corn
region xii (soccsksargen),white corn,2020-06-01,2827.83,corn
region xii (soccsksargen),white corn,2020-07-01,12520.666666666666,corn
region xii (soccsksargen),white corn,2020-08-01,12520.666666666666,corn
region xii (soccsksargen),white corn,2020-09-01,12520.666666666666,corn
region xii (soccsksargen),white corn,2020-10-01,10373.0,corn
region xii (soccsksargen),white corn,2020-11-01,10373.0,corn
region xii (soccsksargen),white corn,2020-12-01,10373.0,corn
region xii (soccsksargen),white corn,2021-01-01,9152.666666666666,corn
region xii (soccsksargen),white corn,2021-02-01,9152.666666666666,corn
region xii (soccsksargen),white corn,2021-03-01,9152.666666666666,corn
region xii (soccsksargen),white corn,2021-04-01,4219.0,corn
region xii (soccsksargen),white corn,2021-05-01,4219.0,corn
region xii (soccsksargen),white corn,2021-06-01,4219.0,corn
region xii (soccsksargen),white corn,2021-07-01,12621.0,corn
region xii (soccsksargen),white corn,2021-08-01,12621.0,corn
region xii (soccsksargen),white corn,2021-09-01,12621.0,corn
region xii (soccsksargen),white corn,2021-10-01,10872.666666666666,corn
region xii (soccsksargen),white corn,2021-11-01,10872.666666666666,corn
region xii (soccsksargen),white corn,2021-12-01,10872.666666666666,corn
region xii (soccsksargen),white corn,2022-01-01,8976.533333333333,corn
region xii (soccsksargen),white corn,2022-02-01,8976.533333333333,corn
region xii (soccsksargen),white corn,2022-03-01,8976.533333333333,corn
region xii (soccsksargen),white corn,2022-04-01,4030.3266666666664,corn
region xii (soccsksargen),white corn,2022-05-01,4030.3266666666664,corn
region xii (soccsksargen),white corn,2022-06-01,4030.3266666666664,corn
region xii (soccsksargen),white corn,2022-07-01,10872.666666666666,corn
region xii (soccsksargen),white corn,2022-08-01,10872.666666666666,corn
region xii (soccsksargen),white corn,2022-09-01,10872.666666666666,corn
region xii (soccsksargen),white corn,2022-10-01,9503.133333333333,corn
region xii (soccsksargen),white corn,2022-11-01,9503.133333333333,corn
region xii (soccsksargen),white corn,2022-12-01,9503.133333333333,corn
region xii (soccsksargen),white corn,2023-01-01,9284.0,corn
region xii (soccsksargen),white corn,2023-02-01,9284.0,corn
region xii (soccsksargen),white corn,2023-03-01,9284.0,corn
region xii (soccsksargen),white corn,2023-04-01,4045.3333333333335,corn
region xii (soccsksargen),white corn,2023-05-01,4045.3333333333335,corn
region xii (soccsksargen),white corn,2023-06-01,4045.3333333333335,corn
region xii (soccsksargen),white corn,2023-07-01,11134.133333333333,corn
region xii (soccsksargen),white corn,2023-08-01,11134.133333333333,corn
region xii (soccsksargen),white corn,2023-09-01,11134.133333333333,corn
region xii (soccsksargen),white corn,2023-10-01,9798.0,corn
region xii (soccsksargen),white corn,2023-11-01,9798.0,corn
region xii (soccsksargen),white corn,2023-12-01,9798.0,corn
region xii (soccsksargen),white corn,2024-01-01,8252.663333333334,corn
region xii (soccsksargen),white corn,2024-02-01,8252.663333333334,corn
region xii (soccsksargen),white corn,2024-03-01,8252.663333333334,corn
region xii (soccsksargen),white corn,2024-04-01,2475.9966666666664,corn
region xii (soccsksargen),white corn,2024-05-01,2475.9966666666664,corn
region xii (soccsksargen),white corn,2024-06-01,2475.9966666666664,corn
region xii (soccsksargen),white corn,2024-07-01,11144.663333333332,corn
region xii (soccsksargen),white corn,2024-08-01,11144.663333333332,corn
region xii (soccsksargen),white corn,2024-09-01,11144.663333333332,corn
region xii (soccsksargen),white corn,2024-10-01,10740.33,corn
region xii (soccsksargen),white corn,2024-11-01,10740.33,corn
region xii (soccsksargen),white corn,2024-12-01,10740.33,corn
region xii (soccsksargen),yellow corn,2020-01-01,22773.0,corn
region xii (soccsksargen),yellow corn,2020-02-01,22773.0,corn
region xii (soccsksargen),yellow corn,2020-03-01,22773.0,corn
region xii (soccsksargen),yellow corn,2020-04-01,7631.996666666667,corn
region xii (soccsksargen),yellow corn,2020-05-01,7631.996666666667,corn
region xii (soccsksargen),yellow corn,2020-06-01,7631.996666666667,corn
region xii (soccsksargen),yellow corn,2020-07-01,32887.0,corn
region xii (soccsksargen),yellow corn,2020-08-01,32887.0,corn
region xii (soccsksargen),yellow corn,2020-09-01,32887.0,corn
region xii (soccsksargen),yellow corn,2020-10-01,29943.666666666668,corn
region xii (soccsksargen),yellow corn,2020-11-01,29943.666666666668,corn
region xii (soccsksargen),yellow corn,2020-12-01,29943.666666666668,corn
region xii (soccsksargen),yellow corn,2021-01-01,24481.0,corn
region xii (soccsksargen),yellow corn,2021-02-01,24481.0,corn
region xii (soccsksargen),yellow corn,2021-03-01,24481.0,corn
region xii (soccsksargen),yellow corn,2021-04-01,9728.0,corn
region xii (soccsksargen),yellow corn,2021-05-01,9728.0,corn
region xii (soccsksargen),yellow corn,2021-06-01,9728.0,corn
region xii (soccsksargen),yellow corn,2021-07-01,31147.333333333332,corn
region xii (soccsksargen),yellow corn,2021-08-01,31147.333333333332,corn
region xii (soccsksargen),yellow corn,2021-09-01,31147.333333333332,corn
region xii (soccsksargen),yellow corn,2021-10-01,30232.666666666668,corn
region xii (soccsksargen),yellow corn,2021-11-01,30232.666666666668,corn
region xii (soccsksargen),yellow corn,2021-12-01,30232.666666666668,corn
region xii (soccsksargen),yellow corn,2022-01-01,21642.333333333332,corn
region xii (soccsksargen),yellow corn,2022-02-01,21642.333333333332,corn
region xii (soccsksargen),yellow corn,2022-03-01,21642.333333333332,corn
region xii (soccsksargen),yellow corn,2022-04-01,9451.663333333334,corn
region xii (soccsksargen),yellow corn,2022-05-01,9451.663333333334,corn
region xii (soccsksargen),yellow corn,2022-06-01,9451.663333333334,corn
region xii (soccsksargen),yellow corn,2022-07-01,31237.666666666668,corn
region xii (soccsksargen),yellow corn,2022-08-01,31237.666666666668,corn
region xii (soccsksargen),yellow corn,2022-09-01,31237.666666666668,corn
region xii (soccsksargen),yellow corn,2022-10-01,30559.33,corn
region xii (soccsksargen),yellow corn,2022-11-01,30559.33,corn
region xii (soccsksargen),yellow corn,2022-12-01,30559.33,corn
region xii (soccsksargen),yellow corn,2023-01-01,20663.333333333332,corn
region xii (soccsksargen),yellow corn,2023-02-01,20663.333333333332,corn
region xii (soccsksargen),yellow corn,2023-03-01,20663.333333333332,corn
region xii (soccsksargen),yellow corn,2023-04-01,9420.0,corn
region xii (soccsksargen),yellow corn,2023-05-01,9420.0,corn
region xii (soccsksargen),yellow corn,2023-06-01,9420.0,corn
region xii (soccsksargen),yellow corn,2023-07-01,31777.563333333335,corn
region xii (soccsksargen),yellow corn,2023-08-01,31777.563333333335,corn
region xii (soccsksargen),yellow corn,2023-09-01,31777.563333333335,corn
region xii (soccsksargen),yellow corn,2023-10-01,31375.666666666668,corn
region xii (soccsksargen),yellow corn,2023-11-01,31375.666666666668,corn
region xii (soccsksargen),yellow corn,2023-12-01,31375.666666666668,corn
region xii (soccsksargen),yellow corn,2024-01-01,20339.996666666666,corn
region xii (soccsksargen),yellow corn,2024-02-01,20339.996666666666,corn
region xii (soccsksargen),yellow corn,2024-03-01,20339.996666666666,corn
region xii (soccsksargen),yellow corn,2024-04-01,6632.330000000001,corn
region xii (soccsksargen),yellow corn,2024-05-01,6632.330000000001,corn
region xii (soccsksargen),yellow corn,2024-06-01,6632.330000000001,corn
region xii (soccsksargen),yellow corn,2024-07-01,31873.99666666667,corn
region xii (soccsksargen),yellow corn,2024-08-01,31873.99666666667,corn
region xii (soccsksargen),yellow corn,2024-09-01,31873.99666666667,corn
region xii (soccsksargen),yellow corn,2024-10-01,30464.99666666667,corn
region xii (soccsksargen),yellow corn,2024-11-01,30464.99666666667,corn
region xii (soccsksargen),yellow corn,2024-12-01,30464.99666666667,corn
region xiii (caraga),corn,2020-01-01,849.6666666666666,corn
region xiii (caraga),corn,2020-02-01,849.6666666666666,corn
region xiii (caraga),corn,2020-03-01,849.6666666666666,corn
region xiii (caraga),corn,2020-04-01,3243.0,corn
region xiii (caraga),corn,2020-05-01,3243.0,corn
region xiii (caraga),corn,2020-06-01,3243.0,corn
region xiii (caraga),corn,2020-07-01,4172.333333333333,corn
region xiii (caraga),corn,2020-08-01,4172.333333333333,corn
region xiii (caraga),corn,2020-09-01,4172.333333333333,corn
region xiii (caraga),corn,2020-10-01,6585.0,corn
region xiii (caraga),corn,2020-11-01,6585.0,corn
region xiii (caraga),corn,2020-12-01,6585.0,corn
region xiii (caraga),corn,2021-01-01,590.3333333333334,corn
region xiii (caraga),corn,2021-02-01,590.3333333333334,corn
region xiii (caraga),corn,2021-03-01,590.3333333333334,corn
region xiii (caraga),corn,2021-04-01,1447.6666666666667,corn
region xiii (caraga),corn,2021-05-01,1447.6666666666667,corn
region xiii (caraga),corn,2021-06-01,1447.6666666666667,corn
region xiii (caraga),corn,2021-07-01,5007.666666666667,corn
region xiii (caraga),corn,2021-08-01,5007.666666666667,corn
region xiii (caraga),corn,2021-09-01,5007.666666666667,corn
region xiii (caraga),corn,2021-10-01,6598.666666666667,corn
region xiii (caraga),corn,2021-11-01,6598.666666666667,corn
region xiii (caraga),corn,2021-12-01,6598.666666666667,corn
region xiii (caraga),corn,2022-01-01,669.3100000000001,corn
region xiii (caraga),corn,2022-02-01,669.3100000000001,corn
region xiii (caraga),corn,2022-03-01,669.3100000000001,corn
region xiii (caraga),corn,2022-04-01,1166.3333333333333,corn
region xiii (caraga),corn,2022-05-01,1166.3333333333333,corn
region xiii (caraga),corn,2022-06-01,1166.3333333333333,corn
region xiii (caraga),corn,2022-07-01,2921.6666666666665,corn
region xiii (caraga),corn,2022-08-01,2921.6666666666665,corn
region xiii (caraga),corn,2022-09-01,2921.6666666666665,corn
region xiii (caraga),corn,2022-10-01,5355.3,corn
region xiii (caraga),corn,2022-11-01,5355.3,corn
region xiii (caraga),corn,2022-12-01,5355.3,corn
region xiii (caraga),corn,2023-01-01,680.3333333333334,corn
region xiii (caraga),corn,2023-02-01,680.3333333333334,corn
region xiii (caraga),corn,2023-03-01,680.3333333333334,corn
region xiii (caraga),corn,2023-04-01,2001.0,corn
region xiii (caraga),corn,2023-05-01,2001.0,corn
region xiii (caraga),corn,2023-06-01,2001.0,corn
region xiii (caraga),corn,2023-07-01,4233.0,corn
region xiii (caraga),corn,2023-08-01,4233.0,corn
region xiii (caraga),corn,2023-09-01,4233.0,corn
region xiii (caraga),corn,2023-10-01,5394.666666666667,corn
region xiii (caraga),corn,2023-11-01,5394.666666666667,corn
region xiii (caraga),corn,2023-12-01,5394.666666666667,corn
region xiii (caraga),corn,2024-01-01,671.6666666666666,corn
region xiii (caraga),corn,2024-02-01,671.6666666666666,corn
region xiii (caraga),corn,2024-03-01,671.6666666666666,corn
region xiii (caraga),corn,2024-04-01,1388.0,corn
region xiii (caraga),corn,2024-05-01,1388.0,corn
region xiii (caraga),corn,2024-06-01,1388.0,corn
region xiii (caraga),corn,2024-07-01,4432.333333333333,corn
region xiii (caraga),corn,2024-08-01,4432.333333333333,corn
region xiii (caraga),corn,2024-09-01,4432.333333333333,corn
region xiii (caraga),corn,2024-10-01,5561.666666666667,corn
region xiii (caraga),corn,2024-11-01,5561.666666666667,corn
region xiii (caraga),corn,2024-12-01,5561.666666666667,corn
region xiii (caraga),irrigated palay,2020-01-01,2006.1000000000001,rice
region xiii (caraga),irrigated palay,2020-02-01,2006.1000000000001,rice
region xiii (caraga),irrigated palay,2020-03-01,2006.1000000000001,rice
region xiii (caraga),irrigated palay,2020-04-01,14621.333333333334,rice
region xiii (caraga),irrigated palay,2020-05-01,14621.333333333334,rice
region xiii (caraga),irrigated palay,2020-06-01,14621.333333333334,rice
region xiii (caraga),irrigated palay,2020-07-01,4681.333333333333,rice
region xiii (caraga),irrigated palay,2020-08-01,4681.333333333333,rice
region xiii (caraga),irrigated palay,2020-09-01,4681.333333333333,rice
region xiii (caraga),irrigated palay,2020-10-01,11106.836666666668,rice
region xiii (caraga),irrigated palay,2020-11-01,11106.836666666668,rice
region xiii (caraga),irrigated palay,2020-12-01,11106.836666666668,rice
region xiii (caraga),irrigated palay,2021-01-01,2037.3333333333333,rice
region xiii (caraga),irrigated palay,2021-02-01,2037.3333333333333,rice
region xiii (caraga),irrigated palay,2021-03-01,2037.3333333333333,rice
region xiii (caraga),irrigated palay,2021-04-01,14370.0,rice
region xiii (caraga),irrigated palay,2021-05-01,14370.0,rice
region xiii (caraga),irrigated palay,2021-06-01,14370.0,rice
region xiii (caraga),irrigated palay,2021-07-01,1829.0,rice
region xiii (caraga),irrigated palay,2021-08-01,1829.0,rice
region xiii (caraga),irrigated palay,2021-09-01,1829.0,rice
region xiii (caraga),irrigated palay,2021-10-01,11238.333333333334,rice
region xiii (caraga),irrigated palay,2021-11-01,11238.333333333334,rice
region xiii (caraga),irrigated palay,2021-12-01,11238.333333333334,rice
region xiii (caraga),irrigated palay,2022-01-01,2278.0,rice
region xiii (caraga),irrigated palay,2022-02-01,2278.0,rice
region xiii (caraga),irrigated palay,2022-03-01,2278.0,rice
region xiii (caraga),irrigated palay,2022-04-01,14784.0,rice
region xiii (caraga),irrigated palay,2022-05-01,14784.0,rice
region xiii (caraga),irrigated palay,2022-06-01,14784.0,rice
region xiii (caraga),irrigated palay,2022-07-01,3688.9233333333336,rice
region xiii (caraga),irrigated palay,2022-08-01,3688.9233333333336,rice
region xiii (caraga),irrigated palay,2022-09-01,3688.9233333333336,rice
region xiii (caraga),irrigated palay,2022-10-01,9766.326666666666,rice
region xiii (caraga),irrigated palay,2022-11-01,9766.326666666666,rice
region xiii (caraga),irrigated palay,2022-12-01,9766.326666666666,rice
region xiii (caraga),irrigated palay,2023-01-01,3591.3333333333335,rice
region xiii (caraga),irrigated palay,2023-02-01,3591.3333333333335,rice
region xiii (caraga),irrigated palay,2023-03-01,3591.3333333333335,rice
region xiii (caraga),irrigated palay,2023-04-01,15603.666666666666,rice
region xiii (caraga),irrigated palay,2023-05-01,15603.666666666666,rice
region xiii (caraga),irrigated palay,2023-06-01,15603.666666666666,rice
region xiii (caraga),irrigated palay,2023-07-01,3799.6666666666665,rice
region xiii (caraga),irrigated palay,2023-08-01,3799.6666666666665,rice
region xiii (caraga),irrigated palay,2023-09-01,3799.6666666666665,rice
region xiii (caraga),irrigated palay,2023-10-01,9708.0,rice
region xiii (caraga),irrigated palay,2023-11-01,9708.0,rice
region xiii (caraga),irrigated palay,2023-12-01,9708.0,rice
region xiii (caraga),irrigated palay,2024-01-01,3685.3333333333335,rice
region xiii (caraga),irrigated palay,2024-02-01,3685.3333333333335,rice
region xiii (caraga),irrigated palay,2024-03-01,3685.3333333333335,rice
region xiii (caraga),irrigated palay,2024-04-01,15037.0,rice
region xiii (caraga),irrigated palay,2024-05-01,15037.0,rice
region xiii (caraga),irrigated palay,2024-06-01,15037.0,rice
region xiii (caraga),irrigated palay,2024-07-01,3895.0,rice
