Geolocation,Commodity,Date,Production_Volume_by_MetricTons,Commodity_Type
region xi (davao region),white corn,2023-06-01,14956.480000000001,corn
region xi (davao region),white corn,2023-07-01,18369.176666666666,corn
region xi (davao region),white corn,2023-08-01,18369.176666666666,corn
region xi (davao region),white corn,2023-09-01,18369.176666666666,corn
region xi (davao region),white corn,2023-10-01,23842.76,corn
region xi (davao region),white corn,2023-11-01,23842.76,corn
region xi (davao region),white corn,2023-12-01,23842.76,corn
region xi (davao region),white corn,2024-01-01,15852.436666666666,corn
region xi (davao region),white corn,2024-02-01,15852.436666666666,corn
region xi (davao region),white corn,2024-03-01,15852.436666666666,corn
region xi (davao region),white corn,2024-04-01,14610.123333333335,corn
region xi (davao region),white corn,2024-05-01,14610.123333333335,corn
region xi (davao region),white corn,2024-06-01,14610.123333333335,corn
region xi (davao region),white corn,2024-07-01,17615.126666666667,corn
region xi (davao region),white corn,2024-08-01,17615.126666666667,corn
region xi (davao region),white corn,2024-09-01,17615.126666666667,corn
region xi (davao region),white corn,2024-10-01,25595.28,corn
region xi (davao region),white corn,2024-11-01,25595.28,corn
region xi (davao region),white corn,2024-12-01,25595.28,corn
region xi (davao region),yellow corn,2020-01-01,5740.133333333334,corn
region xi (davao region),yellow corn,2020-02-01,5740.133333333334,corn
region xi (davao region),yellow corn,2020-03-01,5740.133333333334,corn
region xi (davao region),yellow corn,2020-04-01,4147.09,corn
region xi (davao region),yellow corn,2020-05-01,4147.09,corn
region xi (davao region),yellow corn,2020-06-01,4147.09,corn
region xi (davao region),yellow corn,2020-07-01,7426.106666666667,corn
region xi (davao region),yellow corn,2020-08-01,7426.106666666667,corn
region xi (davao region),yellow corn,2020-09-01,7426.106666666667,corn
region xi (davao region),yellow corn,2020-10-01,4707.43,corn
region xi (davao region),yellow corn,2020-11-01,4707.43,corn
region xi (davao region),yellow corn,2020-12-01,4707.43,corn
region xi (davao region),yellow corn,2021-01-01,5705.693333333334,corn
region xi (davao region),yellow corn,2021-02-01,5705.693333333334,corn
region xi (davao region),yellow corn,2021-03-01,5705.693333333334,corn
region xi (davao region),yellow corn,2021-04-01,4651.36,corn
region xi (davao region),yellow corn,2021-05-01,4651.36,corn
region xi (davao region),yellow corn,2021-06-01,4651.36,corn
region xi (davao region),yellow corn,2021-07-01,6807.639999999999,corn
region xi (davao region),yellow corn,2021-08-01,6807.639999999999,corn
region xi (davao region),yellow corn,2021-09-01,6807.639999999999,corn
region xi (davao region),yellow corn,2021-10-01,4897.72,corn
region xi (davao region),yellow corn,2021-11-01,4897.72,corn
region xi (davao region),yellow corn,2021-12-01,4897.72,corn
region xi (davao region),yellow corn,2022-01-01,6862.496666666667,corn
region xi (davao region),yellow corn,2022-02-01,6862.496666666667,corn
region xi (davao region),yellow corn,2022-03-01,6862.496666666667,corn
region xi (davao region),yellow corn,2022-04-01,5159.42,corn
region xi (davao region),yellow corn,2022-05-01,5159.42,corn
region xi (davao region),yellow corn,2022-06-01,5159.42,corn
region xi (davao region),yellow corn,2022-07-01,6865.823333333334,corn
region xi (davao region),yellow corn,2022-08-01,6865.823333333334,corn
region xi (davao region),yellow corn,2022-09-01,6865.823333333334,corn
region xi (davao region),yellow corn,2022-10-01,4586.693333333334,corn
region xi (davao region),yellow corn,2022-11-01,4586.693333333334,corn
region xi (davao region),yellow corn,2022-12-01,4586.693333333334,corn
region xi (davao region),yellow corn,2023-01-01,7319.483333333334,corn
region xi (davao region),yellow corn,2023-02-01,7319.483333333334,corn
region xi (davao region),yellow corn,2023-03-01,7319.483333333334,corn
region xi (davao region),yellow corn,2023-04-01,4889.633333333333,corn
region xi (davao region),yellow corn,2023-05-01,4889.633333333333,corn
region xi (davao region),yellow corn,2023-06-01,4889.633333333333,corn
region xi (davao region),yellow corn,2023-07-01,6906.316666666667,corn
region xi (davao region),yellow corn,2023-08-01,6906.316666666667,corn
region xi (davao region),yellow corn,2023-09-01,6906.316666666667,corn
region xi (davao region),yellow corn,2023-10-01,4927.856666666667,corn
region xi (davao region),yellow corn,2023-11-01,4927.856666666667,corn
region xi (davao region),yellow corn,2023-12-01,4927.856666666667,corn
region xi (davao region),yellow corn,2024-01-01,6207.593333333333,corn
region xi (davao region),yellow corn,2024-02-01,6207.593333333333,corn
region xi (davao region),yellow corn,2024-03-01,6207.593333333333,corn
region xi (davao region),yellow corn,2024-04-01,5200.953333333334,corn
region xi (davao region),yellow corn,2024-05-01,5200.953333333334,corn
region xi (davao region),yellow corn,2024-06-01,5200.953333333334,corn
region xi (davao region),yellow corn,2024-07-01,6053.596666666667,corn
region xi (davao region),yellow corn,2024-08-01,6053.596666666667,corn
region xi (davao region),yellow corn,2024-09-01,6053.596666666667,corn
region xi (davao region),yellow corn,2024-10-01,5206.906666666667,corn
region xi (davao region),yellow corn,2024-11-01,5206.906666666667,corn
region xi (davao region),yellow corn,2024-12-01,5206.906666666667,corn
region xii (soccsksargen),corn,2020-01-01,83877.66666666667,corn
region xii (soccsksargen),corn,2020-02-01,83877.66666666667,corn
region xii (soccsksargen),corn,2020-03-01,83877.66666666667,corn
region xii (soccsksargen),corn,2020-04-01,25915.66,corn
region xii (soccsksargen),corn,2020-05-01,25915.66,corn
region xii (soccsksargen),corn,2020-06-01,25915.66,corn
region xii (soccsksargen),corn,2020-07-01,145593.49666666667,corn
region xii (soccsksargen),corn,2020-08-01,145593.49666666667,corn
region xii (soccsksargen),corn,2020-09-01,145593.49666666667,corn
region xii (soccsksargen),corn,2020-10-01,114270.65999999999,corn
region xii (soccsksargen),corn,2020-11-01,114270.65999999999,corn
region xii (soccsksargen),corn,2020-12-01,114270.65999999999,corn
region xii (soccsksargen),corn,2021-01-01,93792.99666666666,corn
region xii (soccsksargen),corn,2021-02-01,93792.99666666666,corn
region xii (soccsksargen),corn,2021-03-01,93792.99666666666,corn
region xii (soccsksargen),corn,2021-04-01,32113.78,corn
region xii (soccsksargen),corn,2021-05-01,32113.78,corn
region xii (soccsksargen),corn,2021-06-01,32113.78,corn
region xii (soccsksargen),corn,2021-07-01,126988.99333333333,corn
region xii (soccsksargen),corn,2021-08-01,126988.99333333333,corn
region xii (soccsksargen),corn,2021-09-01,126988.99333333333,corn
region xii (soccsksargen),corn,2021-10-01,115517.18,corn
region xii (soccsksargen),corn,2021-11-01,115517.18,corn
region xii (soccsksargen),corn,2021-12-01,115517.18,corn
region xii (soccsksargen),corn,2022-01-01,78906.33,corn
region xii (soccsksargen),corn,2022-02-01,78906.33,corn
region xii (soccsksargen),corn,2022-03-01,78906.33,corn
region xii (soccsksargen),corn,2022-04-01,34603.0,corn
region xii (soccsksargen),corn,2022-05-01,34603.0,corn
region xii (soccsksargen),corn,2022-06-01,34603.0,corn
region xii (soccsksargen),corn,2022-07-01,122598.87333333334,corn
region xii (soccsksargen),corn,2022-08-01,122598.87333333334,corn
region xii (soccsksargen),corn,2022-09-01,122598.87333333334,corn
region xii (soccsksargen),corn,2022-10-01,114628.63333333335,corn
region xii (soccsksargen),corn,2022-11-01,114628.63333333335,corn
region xii (soccsksargen),corn,2022-12-01,114628.63333333335,corn
region xii (soccsksargen),corn,2023-01-01,83622.99666666666,corn
region xii (soccsksargen),corn,2023-02-01,83622.99666666666,corn
region xii (soccsksargen),corn,2023-03-01,83622.99666666666,corn
region xii (soccsksargen),corn,2023-04-01,33945.573333333334,corn
region xii (soccsksargen),corn,2023-05-01,33945.573333333334,corn
region xii (soccsksargen),corn,2023-06-01,33945.573333333334,corn
region xii (soccsksargen),corn,2023-07-01,121896.78000000001,corn
region xii (soccsksargen),corn,2023-08-01,121896.78000000001,corn
region xii (soccsksargen),corn,2023-09-01,121896.78000000001,corn
region xii (soccsksargen),corn,2023-10-01,114498.69333333334,corn
region xii (soccsksargen),corn,2023-11-01,114498.69333333334,corn
region xii (soccsksargen),corn,2023-12-01,114498.69333333334,corn
region xii (soccsksargen),corn,2024-01-01,72527.0,corn
region xii (soccsksargen),corn,2024-02-01,72527.0,corn
region xii (soccsksargen),corn,2024-03-01,72527.0,corn
region xii (soccsksargen),corn,2024-04-01,19458.99,corn
region xii (soccsksargen),corn,2024-05-01,19458.99,corn
region xii (soccsksargen),corn,2024-06-01,19458.99,corn
region xii (soccsksargen),corn,2024-07-01,122695.98999999999,corn
region xii (soccsksargen),corn,2024-08-01,122695.98999999999,corn
region xii (soccsksargen),corn,2024-09-01,122695.98999999999,corn
region xii (soccsksargen),corn,2024-10-01,119490.69333333334,corn
region xii (soccsksargen),corn,2024-11-01,119490.69333333334,corn
region xii (soccsksargen),corn,2024-12-01,119490.69333333334,corn
region xii (soccsksargen),irrigated palay,2020-01-01,115320.55666666666,rice
region xii (soccsksargen),irrigated palay,2020-02-01,115320.55666666666,rice
region xii (soccsksargen),irrigated palay,2020-03-01,115320.55666666666,rice
region xii (soccsksargen),irrigated palay,2020-04-01,27054.313333333335,rice
region xii (soccsksargen),irrigated palay,2020-05-01,27054.313333333335,rice
region xii (soccsksargen),irrigated palay,2020-06-01,27054.313333333335,rice
region xii (soccsksargen),irrigated palay,2020-07-01,114016.33333333333,rice
region xii (soccsksargen),irrigated palay,2020-08-01,114016.33333333333,rice
region xii (soccsksargen),irrigated palay,2020-09-01,114016.33333333333,rice
region xii (soccsksargen),irrigated palay,2020-10-01,96859.08666666667,rice
region xii (soccsksargen),irrigated palay,2020-11-01,96859.08666666667,rice
region xii (soccsksargen),irrigated palay,2020-12-01,96859.08666666667,rice
region xii (soccsksargen),irrigated palay,2021-01-01,116669.08,rice
region xii (soccsksargen),irrigated palay,2021-02-01,116669.08,rice
region xii (soccsksargen),irrigated palay,2021-03-01,116669.08,rice
region xii (soccsksargen),irrigated palay,2021-04-01,23749.66,rice
region xii (soccsksargen),irrigated palay,2021-05-01,23749.66,rice
region xii (soccsksargen),irrigated palay,2021-06-01,23749.66,rice
region xii (soccsksargen),irrigated palay,2021-07-01,130242.0,rice
region xii (soccsksargen),irrigated palay,2021-08-01,130242.0,rice
region xii (soccsksargen),irrigated palay,2021-09-01,130242.0,rice
region xii (soccsksargen),irrigated palay,2021-10-01,85212.95666666667,rice
region xii (soccsksargen),irrigated palay,2021-11-01,85212.95666666667,rice
region xii (soccsksargen),irrigated palay,2021-12-01,85212.95666666667,rice
region xii (soccsksargen),irrigated palay,2022-01-01,109555.66333333333,rice
region xii (soccsksargen),irrigated palay,2022-02-01,109555.66333333333,rice
region xii (soccsksargen),irrigated palay,2022-03-01,109555.66333333333,rice
region xii (soccsksargen),irrigated palay,2022-04-01,28353.493333333332,rice
region xii (soccsksargen),irrigated palay,2022-05-01,28353.493333333332,rice
region xii (soccsksargen),irrigated palay,2022-06-01,28353.493333333332,rice
region xii (soccsksargen),irrigated palay,2022-07-01,121379.99333333333,rice
region xii (soccsksargen),irrigated palay,2022-08-01,121379.99333333333,rice
region xii (soccsksargen),irrigated palay,2022-09-01,121379.99333333333,rice
region xii (soccsksargen),irrigated palay,2022-10-01,88467.99666666666,rice
region xii (soccsksargen),irrigated palay,2022-11-01,88467.99666666666,rice
region xii (soccsksargen),irrigated palay,2022-12-01,88467.99666666666,rice
region xii (soccsksargen),irrigated palay,2023-01-01,112125.66666666667,rice
region xii (soccsksargen),irrigated palay,2023-02-01,112125.66666666667,rice
region xii (soccsksargen),irrigated palay,2023-03-01,112125.66666666667,rice
region xii (soccsksargen),irrigated palay,2023-04-01,28906.663333333334,rice
region xii (soccsksargen),irrigated palay,2023-05-01,28906.663333333334,rice
region xii (soccsksargen),irrigated palay,2023-06-01,28906.663333333334,rice
region xii (soccsksargen),irrigated palay,2023-07-01,114134.65999999999,rice
region xii (soccsksargen),irrigated palay,2023-08-01,114134.65999999999,rice
region xii (soccsksargen),irrigated palay,2023-09-01,114134.65999999999,rice
region xii (soccsksargen),irrigated palay,2023-10-01,94249.40000000001,rice
region xii (soccsksargen),irrigated palay,2023-11-01,94249.40000000001,rice
region xii (soccsksargen),irrigated palay,2023-12-01,94249.40000000001,rice
region xii (soccsksargen),irrigated palay,2024-01-01,108696.05333333333,rice
region xii (soccsksargen),irrigated palay,2024-02-01,108696.05333333333,rice
region xii (soccsksargen),irrigated palay,2024-03-01,108696.05333333333,rice
region xii (soccsksargen),irrigated palay,2024-04-01,18571.663333333334,rice
region xii (soccsksargen),irrigated palay,2024-05-01,18571.663333333334,rice
region xii (soccsksargen),irrigated palay,2024-06-01,18571.663333333334,rice
region xii (soccsksargen),irrigated palay,2024-07-01,115926.99666666666,rice
region xii (soccsksargen),irrigated palay,2024-08-01,115926.99666666666,rice
region xii (soccsksargen),irrigated palay,2024-09-01,115926.99666666666,rice
region xii (soccsksargen),irrigated palay,2024-10-01,92169.66666666667,rice
region xii (soccsksargen),irrigated palay,2024-11-01,92169.66666666667,rice
region xii (soccsksargen),irrigated palay,2024-12-01,92169.66666666667,rice
region xii (soccsksargen),palay,2020-01-01,131760.94333333333,rice
region xii (soccsksargen),palay,2020-02-01,131760.94333333333,rice
region xii (soccsksargen),palay,2020-03-01,131760.94333333333,rice
